label,path,H_mean,H_std,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,H_hist_8,H_hist_9,H_hist_10,H_hist_11,H_hist_12,H_hist_13,H_hist_14,H_hist_15,S_mean,S_std,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,S_hist_8,S_hist_9,S_hist_10,S_hist_11,S_hist_12,S_hist_13,S_hist_14,S_hist_15,V_mean,V_std,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,V_hist_8,V_hist_9,V_hist_10,V_hist_11,V_hist_12,V_hist_13,V_hist_14,V_hist_15
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1006).JPG,88.41716003417969,36.75187683105469,0.002166748046875,0.0083160400390625,0.005706787109375,0.0118408203125,0.0795135498046875,0.298309326171875,0.2263336181640625,0.0562591552734375,0.001617431640625,0.0004119873046875,0.0010528564453125,0.10369873046875,0.1367645263671875,0.0149993896484375,0.050048828125,0.002960205078125,50.20686340332031,30.32244873046875,0.0691375732421875,0.2132415771484375,0.378936767578125,0.076202392578125,0.0518951416015625,0.080352783203125,0.0831298828125,0.0343780517578125,0.0103302001953125,0.00189208984375,0.00030517578125,0.0001678466796875,1.52587890625e-05,0.0,0.0,1.52587890625e-05,132.94509887695312,38.72581100463867,0.0,1.52587890625e-05,0.0004425048828125,0.0178375244140625,0.12396240234375,0.079132080078125,0.0634002685546875,0.1055450439453125,0.181732177734375,0.1628570556640625,0.125091552734375,0.0974273681640625,0.0289306640625,0.0075531005859375,0.0043487548828125,0.0017242431640625
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1007).JPG,28.717605590820312,11.91816234588623,0.015899658203125,0.3748321533203125,0.21734619140625,0.2872772216796875,0.099151611328125,0.0052032470703125,0.0002899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.77967834472656,39.42939758300781,7.62939453125e-05,0.002471923828125,0.0254974365234375,0.1017608642578125,0.171661376953125,0.194732666015625,0.1704864501953125,0.1200714111328125,0.077423095703125,0.0488433837890625,0.030792236328125,0.0205841064453125,0.012908935546875,0.0077972412109375,0.0052642822265625,0.0096282958984375,126.80581665039062,35.73122787475586,0.0,9.1552734375e-05,0.001922607421875,0.0131378173828125,0.0483551025390625,0.118438720703125,0.19171142578125,0.1959381103515625,0.150299072265625,0.1038665771484375,0.070343017578125,0.04522705078125,0.0318450927734375,0.01947021484375,0.00726318359375,0.0020904541015625
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1008).JPG,66.87339782714844,52.27266311645508,0.034698486328125,0.1515350341796875,0.0263824462890625,0.1903228759765625,0.33966064453125,0.0009918212890625,0.0,0.0,0.0,0.0,1.52587890625e-05,0.0006103515625,0.0868072509765625,0.05645751953125,0.0985565185546875,0.0139617919921875,71.99723815917969,34.700767517089844,0.06787109375,0.1760711669921875,0.030303955078125,0.063140869140625,0.1523895263671875,0.2220611572265625,0.1905364990234375,0.0740509033203125,0.016510009765625,0.0052490234375,0.0014801025390625,0.00030517578125,1.52587890625e-05,0.0,0.0,1.52587890625e-05,125.08137512207031,23.043838500976562,0.0,0.0,9.1552734375e-05,0.0002593994140625,0.001739501953125,0.0400848388671875,0.245208740234375,0.3636627197265625,0.18438720703125,0.060577392578125,0.0525665283203125,0.0374908447265625,0.0127105712890625,0.0011444091796875,7.62939453125e-05,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1009).JPG,74.06849670410156,39.6883659362793,0.023773193359375,0.076324462890625,0.0145416259765625,0.040283203125,0.145477294921875,0.30108642578125,0.1534881591796875,0.00994873046875,0.0006256103515625,0.00042724609375,0.001190185546875,0.1464385986328125,0.044189453125,0.014251708984375,0.011993408203125,0.015960693359375,55.363433837890625,27.080093383789062,0.00909423828125,0.1612091064453125,0.2727813720703125,0.2663726806640625,0.140228271484375,0.072662353515625,0.034759521484375,0.0178375244140625,0.0103302001953125,0.008453369140625,0.00439453125,0.001220703125,0.000244140625,0.0001678466796875,0.0001220703125,0.0001220703125,126.31985473632812,38.200889587402344,0.0,0.0002288818359375,0.006561279296875,0.0392608642578125,0.0814056396484375,0.122467041015625,0.12298583984375,0.1121978759765625,0.135650634765625,0.188385009765625,0.11492919921875,0.0332489013671875,0.02069091796875,0.0181121826171875,0.003814697265625,6.103515625e-05
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (101).jpg,53.959075927734375,32.9902229309082,0.011537784710526466,0.1796296238899231,0.07502199709415436,0.22799551486968994,0.2427443414926529,0.00043107240344397724,0.0007521773804910481,0.0018188615795224905,0.03849300742149353,0.21555159986019135,0.002832761500030756,0.0003211049479432404,0.00027271927683614194,0.00017154922534245998,0.0005344417877495289,0.0018914401298388839,77.61275482177734,19.03775405883789,0.004462479148060083,0.01662047952413559,0.04724641516804695,0.13218307495117188,0.3107064366340637,0.3183843493461609,0.15121623873710632,0.01861529052257538,0.0005300430930219591,2.639218837430235e-05,6.5980470935755875e-06,2.1993489554006374e-06,0.0,0.0,0.0,0.0,123.8306655883789,55.25823974609375,4.8385678383056074e-05,0.05972772091627121,0.13933095335960388,0.06266605108976364,0.004246942698955536,0.0007653734646737576,0.002799771260470152,0.04639746621251106,0.2639372646808624,0.2198997139930725,0.05896014720201492,0.04373845458030701,0.0538906492292881,0.03635083884000778,0.007213864475488663,2.639218837430235e-05
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1010).JPG,70.66009521484375,47.51226806640625,0.0051727294921875,0.0396270751953125,0.0660400390625,0.30364990234375,0.2930755615234375,0.0106048583984375,0.0001220703125,6.103515625e-05,1.52587890625e-05,0.0001678466796875,0.0010833740234375,0.0491485595703125,0.1386260986328125,0.03936767578125,0.0472869873046875,0.005950927734375,62.79925537109375,39.93347930908203,0.1930694580078125,0.10107421875,0.0244598388671875,0.169281005859375,0.221649169921875,0.108551025390625,0.072906494140625,0.0454254150390625,0.0269622802734375,0.0163726806640625,0.010650634765625,0.0056610107421875,0.0025177001953125,0.0008697509765625,0.0004119873046875,0.0001373291015625,129.7269744873047,26.8159236907959,0.0,1.52587890625e-05,6.103515625e-05,0.001708984375,0.0209503173828125,0.0781707763671875,0.165557861328125,0.2143096923828125,0.225860595703125,0.1289215087890625,0.126800537109375,0.0259857177734375,0.010284423828125,0.001373291015625,0.0,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1011).jpg,49.09565734863281,44.42537307739258,0.069427490234375,0.190643310546875,0.1108856201171875,0.2615509033203125,0.2310028076171875,0.0101776123046875,0.0004425048828125,0.0,0.0001068115234375,0.0003204345703125,0.001495361328125,0.016265869140625,0.00927734375,0.0382232666015625,0.0072784423828125,0.0529022216796875,68.45048522949219,38.87430953979492,0.1572265625,0.074310302734375,0.06524658203125,0.143157958984375,0.156982421875,0.1383819580078125,0.117828369140625,0.0860595703125,0.042816162109375,0.0122528076171875,0.0034332275390625,0.0011138916015625,0.0004119873046875,0.000244140625,0.000213623046875,0.0003204345703125,130.64749145507812,39.108428955078125,0.0,0.000244140625,0.005767822265625,0.0220184326171875,0.0371856689453125,0.1431884765625,0.1594085693359375,0.1363067626953125,0.12091064453125,0.1370391845703125,0.097503662109375,0.0622100830078125,0.0465240478515625,0.0231475830078125,0.0075225830078125,0.0010223388671875
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1012).JPG,69.88493347167969,52.99687576293945,0.013031005859375,0.1030426025390625,0.1333465576171875,0.24615478515625,0.205352783203125,0.0020599365234375,4.57763671875e-05,3.0517578125e-05,0.0001373291015625,0.0001373291015625,0.0004425048828125,0.0059814453125,0.1344146728515625,0.109100341796875,0.03875732421875,0.007965087890625,69.13893127441406,46.41267776489258,0.1002197265625,0.219879150390625,0.077606201171875,0.0850982666015625,0.1073455810546875,0.10943603515625,0.1000518798828125,0.0784912109375,0.058258056640625,0.033203125,0.0151519775390625,0.007568359375,0.00372314453125,0.0019378662109375,0.0011749267578125,0.0008544921875,137.5865020751953,41.577632904052734,0.0,0.0,0.001190185546875,0.014739990234375,0.0509796142578125,0.0935516357421875,0.147705078125,0.14251708984375,0.132049560546875,0.1202392578125,0.096466064453125,0.0716400146484375,0.0562286376953125,0.0583343505859375,0.011749267578125,0.0026092529296875
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1013).JPG,53.52461242675781,45.251922607421875,0.016876220703125,0.13623046875,0.1105804443359375,0.4570770263671875,0.131134033203125,0.0044097900390625,0.0003509521484375,0.0,0.0,0.0,1.52587890625e-05,0.000244140625,0.0029296875,0.015655517578125,0.09295654296875,0.0315399169921875,90.35087585449219,46.60951232910156,0.0081787109375,0.15924072265625,0.03961181640625,0.0927734375,0.123321533203125,0.104217529296875,0.1096038818359375,0.1241607666015625,0.1134185791015625,0.0699005126953125,0.0305023193359375,0.0125885009765625,0.0055084228515625,0.00311279296875,0.00164794921875,0.0022125244140625,115.24089050292969,38.9475212097168,0.0,0.0007476806640625,0.019317626953125,0.0752410888671875,0.125823974609375,0.1346282958984375,0.1183929443359375,0.1222381591796875,0.1251983642578125,0.148651123046875,0.073974609375,0.031982421875,0.0165557861328125,0.0063934326171875,0.0008087158203125,4.57763671875e-05
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1014).JPG,53.485504150390625,37.94545364379883,0.0241851806640625,0.1529388427734375,0.1352996826171875,0.1971893310546875,0.249847412109375,0.0678863525390625,0.0027008056640625,0.0,0.0,0.0,0.00164794921875,0.1474609375,0.0102386474609375,0.00341796875,0.0031280517578125,0.004058837890625,78.96517944335938,37.71553421020508,0.0032501220703125,0.070404052734375,0.15130615234375,0.1530303955078125,0.1857452392578125,0.1519012451171875,0.1058349609375,0.06884765625,0.0459747314453125,0.030059814453125,0.016265869140625,0.0082550048828125,0.00421142578125,0.001983642578125,0.0012664794921875,0.0016632080078125,135.27487182617188,29.845129013061523,0.0,7.62939453125e-05,0.00048828125,0.003143310546875,0.01123046875,0.0457763671875,0.146087646484375,0.2421417236328125,0.216461181640625,0.130157470703125,0.087799072265625,0.0685882568359375,0.0341033935546875,0.0095977783203125,0.003448486328125,0.0009002685546875
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1015).jpg,106.23953247070312,60.61781692504883,0.030914306640625,0.0983123779296875,0.0649871826171875,0.1235198974609375,0.066253662109375,0.0006256103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.1887054443359375,0.238037109375,0.1674652099609375,0.02117919921875,62.02801513671875,58.296539306640625,0.1512908935546875,0.4435882568359375,0.0234527587890625,0.0160369873046875,0.03118896484375,0.0406036376953125,0.0420684814453125,0.0535736083984375,0.0640716552734375,0.0544281005859375,0.037078857421875,0.0198211669921875,0.00958251953125,0.0057525634765625,0.0024566650390625,0.0050048828125,115.84254455566406,34.93702697753906,0.0001220703125,0.00390625,0.0478668212890625,0.0748138427734375,0.0844573974609375,0.0616302490234375,0.062103271484375,0.123504638671875,0.3411712646484375,0.1756744384765625,0.0200653076171875,0.0034332275390625,0.0010223388671875,0.000213623046875,1.52587890625e-05,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1016).JPG,59.600555419921875,38.92556381225586,0.0054168701171875,0.1021881103515625,0.0651702880859375,0.2814788818359375,0.2928009033203125,0.045074462890625,0.0006561279296875,0.0,0.0,0.00030517578125,0.00262451171875,0.1566009521484375,0.0343780517578125,0.0084228515625,0.001739501953125,0.003143310546875,96.90443420410156,56.31619644165039,0.0495147705078125,0.1613922119140625,0.01190185546875,0.03973388671875,0.13983154296875,0.1175994873046875,0.0951995849609375,0.0889129638671875,0.0781707763671875,0.069549560546875,0.0540008544921875,0.03759765625,0.024932861328125,0.01654052734375,0.0088043212890625,0.006317138671875,128.76048278808594,30.81119155883789,0.0,0.0,0.000274658203125,0.004180908203125,0.03765869140625,0.117523193359375,0.16302490234375,0.18133544921875,0.1661529541015625,0.1176910400390625,0.156494140625,0.0428619384765625,0.0107421875,0.0019073486328125,0.000152587890625,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1017).JPG,111.32394409179688,52.673946380615234,0.0102691650390625,0.02679443359375,0.0284271240234375,0.102203369140625,0.1800994873046875,0.000762939453125,0.0,0.0,0.0,0.0,4.57763671875e-05,0.0816650390625,0.2496795654296875,0.1643524169921875,0.1107177734375,0.04498291015625,47.004730224609375,43.15974044799805,0.07574462890625,0.5762939453125,0.017333984375,0.030853271484375,0.0732879638671875,0.0717620849609375,0.0569305419921875,0.0361328125,0.02252197265625,0.0149993896484375,0.0090484619140625,0.00634765625,0.0034942626953125,0.002532958984375,0.0012054443359375,0.0015106201171875,135.940185546875,28.44246482849121,0.0,4.57763671875e-05,0.001953125,0.0128936767578125,0.0311279296875,0.0525054931640625,0.089813232421875,0.153564453125,0.21868896484375,0.1838531494140625,0.238555908203125,0.008697509765625,0.005706787109375,0.002410888671875,0.00018310546875,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1018).jpg,65.74604797363281,56.94346618652344,0.018890380859375,0.1754150390625,0.1406097412109375,0.2728424072265625,0.132415771484375,0.0010223388671875,4.57763671875e-05,0.0,4.57763671875e-05,0.0001068115234375,0.00018310546875,0.00091552734375,0.0203857421875,0.05169677734375,0.1262664794921875,0.0591583251953125,64.32147216796875,35.91288757324219,0.0772552490234375,0.1976165771484375,0.052581787109375,0.123748779296875,0.184326171875,0.185577392578125,0.101531982421875,0.0475921630859375,0.016143798828125,0.0059967041015625,0.0026092529296875,0.001678466796875,0.0008697509765625,0.000579833984375,0.00042724609375,0.00146484375,125.77934265136719,36.20070266723633,0.0002593994140625,0.0029449462890625,0.0067138671875,0.0272216796875,0.062652587890625,0.1016845703125,0.16033935546875,0.1755218505859375,0.1422119140625,0.13690185546875,0.103668212890625,0.0400238037109375,0.0238800048828125,0.011566162109375,0.0038909912109375,0.000518798828125
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1019).JPG,56.43217468261719,43.08413314819336,0.0125579833984375,0.14947509765625,0.1362152099609375,0.2594757080078125,0.2178497314453125,0.0331878662109375,0.000885009765625,1.52587890625e-05,0.0,4.57763671875e-05,3.0517578125e-05,0.0313873291015625,0.13055419921875,0.0169830322265625,0.008941650390625,0.0023956298828125,81.78535461425781,41.21317672729492,0.04541015625,0.1205596923828125,0.0354156494140625,0.087127685546875,0.2027435302734375,0.177490234375,0.1207427978515625,0.08551025390625,0.05474853515625,0.0324859619140625,0.0177154541015625,0.009002685546875,0.0041961669921875,0.0025177001953125,0.0015411376953125,0.0027923583984375,115.32952880859375,28.272974014282227,0.0,0.0002899169921875,0.002349853515625,0.013763427734375,0.0711822509765625,0.181976318359375,0.2316741943359375,0.16839599609375,0.1132354736328125,0.1729736328125,0.02752685546875,0.012298583984375,0.00372314453125,0.000579833984375,3.0517578125e-05,0.0
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (102).jpg,63.47312927246094,37.45017623901367,0.0960908979177475,0.1169653832912445,0.052475713193416595,0.032674867659807205,0.03331415727734566,0.11033506691455841,0.22904197871685028,0.18619035184383392,0.06426704674959183,0.013276280835270882,0.011663760989904404,0.006687522400170565,0.004350119736045599,0.006620856933295727,0.021493403241038322,0.014552593231201172,73.11439514160156,46.000877380371094,0.13790632784366608,0.1377686709165573,0.0886264368891716,0.05897846445441246,0.06404503434896469,0.14301055669784546,0.13577982783317566,0.11907028406858444,0.07285740971565247,0.025721509009599686,0.008056013844907284,0.003386970143765211,0.001999137457460165,0.001345446682535112,0.0006804392323829234,0.0007674745284020901,130.98988342285156,62.00321578979492,0.0017242457251995802,0.02379726618528366,0.08199118077754974,0.07283436506986618,0.0695556253194809,0.0796455442905426,0.07795113325119019,0.08370410650968552,0.08214303106069565,0.07528822124004364,0.07576970010995865,0.07386479526758194,0.06280802190303802,0.05669929087162018,0.04891940578818321,0.03330407291650772
Blight,E:\S1Informatika\PCD\tubes\data\Blight\Corn_Blight (1020).JPG,70.53909301757812,46.97974395751953,0.0073394775390625,0.03363037109375,0.04437255859375,0.325225830078125,0.3035736083984375,0.0020599365234375,4.57763671875e-05,0.0,6.103515625e-05,0.0,0.0001373291015625,0.042816162109375,0.1820220947265625,0.043121337890625,0.0033721923828125,0.0122222900390625,68.75973510742188,44.61781311035156,0.232513427734375,0.0714874267578125,0.021942138671875,0.080718994140625,0.1575164794921875,0.1700592041015625,0.1195068359375,0.066650390625,0.0319061279296875,0.0173492431640625,0.01177978515625,0.00872802734375,0.00537109375,0.00262451171875,0.001251220703125,0.0005950927734375,129.9313507080078,25.086435317993164,0.0,0.0,1.52587890625e-05,0.002105712890625,0.021697998046875,0.0510711669921875,0.1394195556640625,0.245208740234375,0.2873687744140625,0.1568145751953125,0.0526123046875,0.0213775634765625,0.01434326171875,0.007293701171875,0.0006561279296875,1.52587890625e-05
